"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"1","22-SAB24.EDNA.001-COI-Micr-1",NA,"SAB24.EDNA.001",2024-08-08,46.04525,-59.0925,"Micromonas_pusilla",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_16","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",85,85,"en",8,2024,134564,"urn:lsid:marinespecies.org:taxname:134564","Plantae",NA,"Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas"
"3170","22-SAB24.EDNA.021-COI-Pseu-35",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Pseudopotamilla_reniformis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,130963,"urn:lsid:marinespecies.org:taxname:130963","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Pseudopotamilla"
"3171","22-SAB24.EDNA.021-COI-Pter-36",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Pteraster_militaris",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,124147,"urn:lsid:marinespecies.org:taxname:124147","Animalia","Echinodermata","Asteroidea","Velatida","Pterasteridae","Pteraster"
"3172","22-SAB24.EDNA.021-COI-Yold-37",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Yoldiella_frigida",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,141997,"urn:lsid:marinespecies.org:taxname:141997","Animalia","Mollusca","Bivalvia","Nuculanida","Yoldiidae","Yoldiella"
"3173","22-SAB24.EDNA.021-COI-Phol-38",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Pholoe_pallida",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,130604,"urn:lsid:marinespecies.org:taxname:130604","Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Pholoe"
"3174","22-SAB24.EDNA.021-COI-Phol-39",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Pholoe_pallida",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,130604,"urn:lsid:marinespecies.org:taxname:130604","Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Pholoe"
"3175","22-SAB24.EDNA.021-COI-Thel-40",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Thelepus_cincinnatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,131543,"urn:lsid:marinespecies.org:taxname:131543","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Thelepus"
"3176","22-SAB24.EDNA.021-COI-Thel-41",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Thelepus_cincinnatus",271,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",62.4,62.4,"en",8,2024,131543,"urn:lsid:marinespecies.org:taxname:131543","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Thelepus"
"3177","22-SAB24.EDNA.021-COI-Laon-42",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Laonice_cirrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,131128,"urn:lsid:marinespecies.org:taxname:131128","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Laonice"
"3178","22-SAB24.EDNA.021-COI-Pseu-43",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Pseudocalanus_acuspes",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,104514,"urn:lsid:marinespecies.org:taxname:104514","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"3179","22-SAB24.EDNA.021-COI-Para-44",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Paraeuchaeta_norvegica",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,104566,"urn:lsid:marinespecies.org:taxname:104566","Animalia","Arthropoda","Copepoda","Calanoida","Euchaetidae","Paraeuchaeta"
"3180","22-SAB24.EDNA.021-COI-Aste-45",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Asterocheres_lilljeborgi",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,135708,"urn:lsid:marinespecies.org:taxname:135708","Animalia","Arthropoda","Copepoda","Siphonostomatoida","Asterocheridae","Asterocheres"
"3181","22-SAB24.EDNA.021-COI-Dend-46",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Dendrobeania_murrayana",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,111174,"urn:lsid:marinespecies.org:taxname:111174","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Dendrobeania"
"3182","22-SAB24.EDNA.021-COI-Cent-47",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"3183","22-SAB24.EDNA.021-COI-Cent-48",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"3184","22-SAB24.EDNA.021-COI-Cent-49",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"3185","22-SAB24.EDNA.021-COI-Psol-50",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Psolus_phantapus",10,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",62.4,62.4,"en",8,2024,124710,"urn:lsid:marinespecies.org:taxname:124710","Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Psolidae","Psolus"
"3186","22-SAB24.EDNA.021-COI-Ster-51",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Sternaspis_scutata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,131242,"urn:lsid:marinespecies.org:taxname:131242","Animalia","Annelida","Polychaeta","Terebellida","Sternaspidae","Sternaspis"
"3187","22-SAB24.EDNA.021-COI-Stro-52",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Strongylocentrotus_pallidus",9,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",62.4,62.4,"en",8,2024,124324,"urn:lsid:marinespecies.org:taxname:124324","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus"
"3188","22-SAB24.EDNA.021-COI-Stro-53",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Strongylocentrotus_droebachiensis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,124321,"urn:lsid:marinespecies.org:taxname:124321","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus"
"3189","22-SAB24.EDNA.021-COI-Molp-54",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Molpadia_intermedia",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,529545,"urn:lsid:marinespecies.org:taxname:529545","Animalia","Echinodermata","Holothuroidea","Molpadida","Molpadiidae","Molpadia"
"3190","22-SAB24.EDNA.021-COI-Oith-55",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Oithona_similis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,106656,"urn:lsid:marinespecies.org:taxname:106656","Animalia","Arthropoda","Copepoda","Cyclopoida","Oithonidae","Oithona"
"3191","22-SAB24.EDNA.021-COI-Glyc-56",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Glycera_capitata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,130118,"urn:lsid:marinespecies.org:taxname:130118","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera"
"3192","22-SAB24.EDNA.021-COI-Glyc-57",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Glycera_capitata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,130118,"urn:lsid:marinespecies.org:taxname:130118","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera"
"3193","22-SAB24.EDNA.021-COI-Phac-58",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Phacellophora_camtschatica",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,135309,"urn:lsid:marinespecies.org:taxname:135309","Animalia","Cnidaria","Scyphozoa","Semaeostomeae","Phacellophoridae","Phacellophora"
"3194","22-SAB24.EDNA.021-COI-Merl-59",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Merluccius_bilinearis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,158962,"urn:lsid:marinespecies.org:taxname:158962","Animalia","Chordata","Teleostei","Gadiformes","Merlucciidae","Merluccius"
"3195","22-SAB24.EDNA.021-COI-Merl-60",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Merluccius_bilinearis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,158962,"urn:lsid:marinespecies.org:taxname:158962","Animalia","Chordata","Teleostei","Gadiformes","Merlucciidae","Merluccius"
"3196","22-SAB24.EDNA.021-COI-Merl-61",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Merluccius_bilinearis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,158962,"urn:lsid:marinespecies.org:taxname:158962","Animalia","Chordata","Teleostei","Gadiformes","Merlucciidae","Merluccius"
"3197","22-SAB24.EDNA.021-COI-Lana-62",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Lanassa_venusta",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,131494,"urn:lsid:marinespecies.org:taxname:131494","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Lanassa"
"3198","22-SAB24.EDNA.021-COI-Pseu-63",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"3199","22-SAB24.EDNA.021-COI-Pseu-64",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"3200","22-SAB24.EDNA.021-COI-Pseu-65",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"3201","22-SAB24.EDNA.021-COI-Pseu-66",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"3202","22-SAB24.EDNA.021-COI-Pseu-67",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"3203","22-SAB24.EDNA.021-COI-Pseu-68",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Pseudocalanus_newmani",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,157679,"urn:lsid:marinespecies.org:taxname:157679","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Pseudocalanus"
"3204","22-SAB24.EDNA.021-COI-Cent-69",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"3205","22-SAB24.EDNA.021-COI-Cent-70",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"3206","22-SAB24.EDNA.021-COI-Cent-71",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"3207","22-SAB24.EDNA.021-COI-Cent-72",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Centropages_hamatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,104496,"urn:lsid:marinespecies.org:taxname:104496","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages"
"3208","22-SAB24.EDNA.021-COI-Aeti-73",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Aetideus_armatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,104275,"urn:lsid:marinespecies.org:taxname:104275","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Aetideus"
"3209","22-SAB24.EDNA.021-COI-Echi-74",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Echinarachnius_parma",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,158062,"urn:lsid:marinespecies.org:taxname:158062","Animalia","Echinodermata","Echinoidea","Echinolampadacea","Echinarachniidae","Echinarachnius"
"3210","22-SAB24.EDNA.021-COI-Echi-75",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Echinarachnius_parma",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,158062,"urn:lsid:marinespecies.org:taxname:158062","Animalia","Echinodermata","Echinoidea","Echinolampadacea","Echinarachniidae","Echinarachnius"
"3211","22-SAB24.EDNA.021-COI-Scol-76",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Scoloplos_acutus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,157563,"urn:lsid:marinespecies.org:taxname:157563","Animalia","Annelida","Polychaeta",NA,"Orbiniidae","Scoloplos"
"3212","22-SAB24.EDNA.021-COI-Clym-77",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Clymenella_zonalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,157320,"urn:lsid:marinespecies.org:taxname:157320","Animalia","Annelida","Polychaeta",NA,"Maldanidae","Clymenella"
"3213","22-SAB24.EDNA.021-COI-Clau-78",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Clausocalanus_lividus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,104505,"urn:lsid:marinespecies.org:taxname:104505","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Clausocalanus"
"3214","22-SAB24.EDNA.021-COI-Sync-79",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Synchaeta_triophthalma",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,135066,"urn:lsid:marinespecies.org:taxname:135066","Animalia","Rotifera","Eurotatoria","Ploima","Synchaetidae","Synchaeta"
"3215","22-SAB24.EDNA.021-COI-Evad-80",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Evadne_nordmanni",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,106273,"urn:lsid:marinespecies.org:taxname:106273","Animalia","Arthropoda","Branchiopoda","Onychopoda","Podonidae","Evadne"
"3216","22-SAB24.EDNA.021-COI-Amph-81",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Amphitrite_cirrata",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,131474,"urn:lsid:marinespecies.org:taxname:131474","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Amphitrite"
"3217","22-SAB24.EDNA.021-COI-Pseu-82",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Pseudopotamilla_reniformis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,130963,"urn:lsid:marinespecies.org:taxname:130963","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Pseudopotamilla"
"3218","22-SAB24.EDNA.021-COI-Pter-83",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Pteraster_militaris",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,124147,"urn:lsid:marinespecies.org:taxname:124147","Animalia","Echinodermata","Asteroidea","Velatida","Pterasteridae","Pteraster"
"3219","22-SAB24.EDNA.021-COI-Para-84",NA,"SAB24.EDNA.021",2024-08-09,46.14473,-59.4037,"Paraeuchaeta_norvegica",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,104566,"urn:lsid:marinespecies.org:taxname:104566","Animalia","Arthropoda","Copepoda","Calanoida","Euchaetidae","Paraeuchaeta"
