"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"3406","22-SAB24.EDNA.084-12S-Anar-19",NA,"SAB24.EDNA.084",2024-08-16,45.93695,-58.985,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_19","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",144,144,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3407","22-SAB24.EDNA.032-12S-Anar-41",NA,"SAB24.EDNA.032",2024-08-14,45.87983,-59.6105,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_8","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3408","22-SAB24.EDNA.032-12S-Anar-42",NA,"SAB24.EDNA.032",2024-08-14,45.87983,-59.6105,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_8","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3409","22-SAB24.EDNA.032-12S-Anar-43",NA,"SAB24.EDNA.032",2024-08-14,45.87983,-59.6105,"Anarhichas denticulatus",109,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_8","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",55,55,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3410","22-SAB24.EDNA.032-12S-Anar-44",NA,"SAB24.EDNA.032",2024-08-14,45.87983,-59.6105,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_8","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3411","22-SAB24.EDNA.042-12S-Anar-19",NA,"SAB24.EDNA.042",2024-08-14,45.90528,-59.6082,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_7","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",67,67,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3412","22-SAB24.EDNA.032-12S-Anar-46",NA,"SAB24.EDNA.032",2024-08-14,45.87983,-59.6105,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_8","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3413","22-SAB24.EDNA.032-12S-Anar-47",NA,"SAB24.EDNA.032",2024-08-14,45.87983,-59.6105,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_8","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3414","22-SAB24.EDNA.084-12S-Anar-27",NA,"SAB24.EDNA.084",2024-08-16,45.93695,-58.985,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_19","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",144,144,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3415","22-SAB24.EDNA.084-12S-Anar-28",NA,"SAB24.EDNA.084",2024-08-16,45.93695,-58.985,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_19","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",144,144,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3416","22-SAB24.EDNA.028-12S-Anar-22",NA,"SAB24.EDNA.028",2024-08-12,46.2719,-59.2382,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_13","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",110,110,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3417","22-SAB24.EDNA.051-12S-Anar-110",NA,"SAB24.EDNA.051",2024-08-14,45.89139,-59.6018,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_10","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",18,18,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3418","22-SAB24.EDNA.084-12S-Anar-31",NA,"SAB24.EDNA.084",2024-08-16,45.93695,-58.985,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_19","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",144,144,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3419","22-SAB24.EDNA.042-12S-Anar-27",NA,"SAB24.EDNA.042",2024-08-14,45.90528,-59.6082,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_7","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",67,67,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3420","22-AZMP2024.EDNA.052-12S-Anar-6",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3421","22-AZMP2024.EDNA.052-12S-Anar-7",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3422","22-AZMP2024.EDNA.052-12S-Anar-8",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3423","22-AZMP2024.EDNA.052-12S-Anar-9",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3424","22-AZMP2024.EDNA.052-12S-Anar-10",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3425","22-SAB24.EDNA.032-12S-Anar-59",NA,"SAB24.EDNA.032",2024-08-14,45.87983,-59.6105,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_8","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3426","22-SAB24.EDNA.032-12S-Anar-60",NA,"SAB24.EDNA.032",2024-08-14,45.87983,-59.6105,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_8","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",55,55,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3427","22-AZMP2024.EDNA.052-12S-Anar-13",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3428","22-AZMP2024.EDNA.052-12S-Anar-14",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3429","22-AZMP2024.EDNA.052-12S-Anar-15",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3430","22-AZMP2024.EDNA.052-12S-Anar-16",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3431","22-AZMP2024.EDNA.052-12S-Anar-17",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3432","22-AZMP2024.EDNA.052-12S-Anar-18",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3433","22-AZMP2024.EDNA.052-12S-Anar-19",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3434","22-AZMP2024.EDNA.052-12S-Anar-20",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3435","22-AZMP2024.EDNA.052-12S-Anar-21",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3436","22-AZMP2024.EDNA.052-12S-Anar-22",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3437","22-AZMP2024.EDNA.052-12S-Anar-23",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",19,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3438","22-SAB24.EDNA.052-12S-Anar-19",NA,"SAB24.EDNA.052",2024-08-14,45.8925,-59.5943,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_3","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",19,19,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3439","22-AZMP2024.EDNA.052-12S-Anar-25",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3440","22-AZMP2024.EDNA.052-12S-Anar-26",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3441","22-AZMP2024.EDNA.052-12S-Anar-27",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3442","22-AZMP2024.EDNA.052-12S-Anar-28",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3443","22-SAB24.EDNA.081-12S-Anar-28",NA,"SAB24.EDNA.081",2024-08-16,45.87094,-59.1408,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_14","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",124,124,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3444","22-SAB24.EDNA.061-12S-Anar-110",NA,"SAB24.EDNA.061",2024-08-14,45.84383,-59.5824,"Anarhichas denticulatus",199,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",63,63,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3445","22-AZMP2024.EDNA.052-12S-Anar-31",NA,"AZMP2024.EDNA.052",2024-10-20,46.64487,-58.5453,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","STAB_06","Harri Pettitt-Wade | Lindsay Beazley","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",405,405,"en",10,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3446","22-SAB24.EDNA.052-12S-Anar-27",NA,"SAB24.EDNA.052",2024-08-14,45.8925,-59.5943,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_3","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",19,19,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3447","22-SAB24.EDNA.052-12S-Anar-28",NA,"SAB24.EDNA.052",2024-08-14,45.8925,-59.5943,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_3","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",19,19,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3448","22-SAB24.EDNA.011-12S-Anar-24",NA,"SAB24.EDNA.011",2024-08-09,45.94913,-59.75799,"Anarhichas denticulatus",324,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_02","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","present",52.6,52.6,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3449","22-SAB24.EDNA.020-12S-Anar-110",NA,"SAB24.EDNA.020",2024-08-09,46.14473,-59.4037,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_08","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",62.4,62.4,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3450","22-SAB24.EDNA.052-12S-Anar-31",NA,"SAB24.EDNA.052",2024-08-14,45.8925,-59.5943,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","CURDO_3","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",19,19,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3451","22-SAB24.EDNA.011-12S-Anar-27",NA,"SAB24.EDNA.011",2024-08-09,45.94913,-59.75799,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_02","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",52.6,52.6,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3452","22-SAB24.EDNA.062-12S-Anar-6",NA,"SAB24.EDNA.062",2024-08-14,45.84383,-59.5824,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",63,63,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
"3453","22-SAB24.EDNA.062-12S-Anar-7",NA,"SAB24.EDNA.062",2024-08-14,45.84383,-59.5824,"Anarhichas denticulatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","SAB_1","Nick Jeffery | Katie Thistle | Ryan Stanley | Harri Pettitt-Wade","Canada","DFO-MCT-SAB-GUL-FUN-2024","absent",63,63,"en",8,2024,126757,"urn:lsid:marinespecies.org:taxname:126757","Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas"
